graph,algorithm,n_candidates,n_infected,reliable,n_runs,auc_roc,auc_pr,precision_at_k,recall_at_k,hits_at_k,brier
DLG11,LightGBM,65,6,True,3,0.7758620689655172,0.3274830630762834,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.12168451955663094
DLG11,LineageDetector,65,6,True,3,0.804093567251462,0.3677461232038697,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.06989760353072377
DLG12,degree_anomaly,197,26,True,3,0.35575929752066116,0.12488112348945324,0.18181818181818182,0.18181818181818182,0.18181818181818182,0.11746914856140814
DLG12,boundary,197,26,True,3,0.46875,0.110908209124123,0.08,0.08,0.08,0.7323232323232324
DLG12,low_job_connectivity,197,26,True,3,0.3893336776859504,0.10313205690790772,0.08,0.08,0.08,0.20432011730256217
DLG12,completeness,197,26,True,3,0.5846511627906976,0.21871932466856328,0.28,0.28,0.28,0.12300210038975143
DLG12,rule_root,197,26,True,3,0.45738636363636354,0.11542983461601442,0.08,0.08,0.08,0.6111111111111112
DLG12,RandomForest,197,26,True,3,0.8546511627906976,0.47831550663749833,0.52,0.52,0.52,0.09678134210471118
DLG12,RUSBoost,197,26,True,3,0.6038223140495869,0.23562901744719925,0.2727272727272727,0.2727272727272727,0.2727272727272727,0.130779870693473
DLG12,LightGBM,197,26,True,3,0.8372093023255813,0.34240109203998453,0.40625,0.40625,0.40625,0.1307150381866693
DLG12,LineageDetector,197,26,True,3,0.8685213414634146,0.4743920916233664,0.48,0.48,0.48,0.08895798908053376
DLG13,degree_anomaly,100,13,True,3,0.4464962121212121,0.12044117605873543,0.0,0.0,0.0,0.11220022307910331
DLG13,boundary,100,13,True,3,0.44507575757575757,0.10960573476702508,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.85
DLG13,low_job_connectivity,100,13,True,3,0.1983901515151515,0.08132526657144654,0.08333333333333333,0.08333333333333333,0.08333333333333333,0.24199144356271923
DLG13,completeness,100,13,True,3,0.6022222222222222,0.12903684550743375,0.0,0.0,0.0,0.12648836096938776
DLG13,rule_root,100,13,True,3,0.6780303030303031,0.18025641025641026,0.17647058823529413,0.17647058823529413,0.17647058823529413,0.44
DLG13,RandomForest,100,13,True,3,0.7233333333333334,0.3492694669165257,0.25,0.25,0.25,0.1127329476558075
DLG13,RUSBoost,100,13,True,3,0.6742424242424243,0.2593939393939394,0.4166666666666667,0.4166666666666667,0.4166666666666667,0.11321657689286047
DLG13,LightGBM,100,13,True,3,0.6966666666666668,0.29982281568202684,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.18010445279900553
DLG13,LineageDetector,100,13,True,3,0.6917613636363636,0.3795784366096866,0.4166666666666667,0.4166666666666667,0.4166666666666667,0.10622546857953381
DLG14,degree_anomaly,9,1,False,3,0.0,0.05555555555555555,0.0,0.0,0.0,0.053769923739379534
DLG14,boundary,9,1,False,3,0.0,0.05555555555555555,0.0,0.0,0.0,1.0
DLG14,low_job_connectivity,9,1,False,3,0.0,0.05555555555555555,0.0,0.0,0.0,0.26080246913580246
DLG14,completeness,9,1,False,3,0.38235294117647056,0.05555555555555555,0.0,0.0,0.0,0.12962962962962965
DLG14,rule_root,9,1,False,3,0.05882352941176472,0.05555555555555555,0.0,0.0,0.0,0.8888888888888888
