graph,scenario,nodes,train_pos,val_pos,test_pos,algorithm,n_runs,reliable,auc_roc,auc_pr,hits_at_k,precision,recall,f1,threshold
DLG16,B,5574,550,138,57,RUSBoost,5,True,0.6651174720426799,0.2903796601376342,0.8333333333333334,0.3405622928730107,0.8128654970760234,0.45045264482604636,
DLG16,B,5574,550,138,57,LightGBM,5,True,0.5918846824663999,0.21415874185423256,0.19999999999999998,0.1896283624480486,0.935672514619883,0.3145568142317828,
DLG16,B,5574,550,138,57,Node2Vec+MLP,5,True,0.7514722478711399,0.4991739343138197,0.7333333333333334,0.5379495437466452,0.49707602339181295,0.5077036436259738,
DLG16,C,5574,536,134,75,preferential_attachment,5,True,0.4393837037037038,0.17225113962973215,0.2333333333333333,0.11984158415841584,0.18666666666666668,0.143755980861244,
DLG16,C,5574,536,134,75,l3,5,True,0.46577777777777785,0.16666666666666666,0.0,0.0,0.0,0.0,
DLG16,C,5574,536,134,75,katz,5,True,0.3902222222222222,0.16666666666666666,0.0,0.0,0.0,0.0,
DLG16,C,5574,536,134,75,ppr,5,True,0.5793244444444444,0.18111791016819379,0.0,0.0,0.0,0.0,
DLG16,C,5574,536,134,75,RandomForest,5,True,0.45422222222222225,0.16666666666666666,0.0,0.0,0.0,0.0,
DLG16,C,5574,536,134,75,RUSBoost,5,True,0.18583111111111109,0.15819289726744737,0.0,0.0,0.0,0.0,
DLG16,C,5574,536,134,75,LightGBM,5,True,0.34280888888888894,0.13144877994664517,0.0,0.11196310823543391,0.4666666666666666,0.1803140646193853,
DLG16,C,5574,536,134,75,Node2Vec+MLP,5,True,0.46477037037037033,0.15077459790320433,0.06666666666666667,0.10572390572390572,0.06222222222222223,0.07616856978559107,
DLG17,A,651,22,5,11,preferential_attachment,5,True,0.6977961432506886,0.41216639675252004,0.3666666666666667,0.19723502304147467,0.7575757575757575,0.30759588696736156,
DLG17,A,651,22,5,11,l3,5,True,0.4772727272727273,0.16666666666666666,0.7666666666666666,0.16666666666666666,1.0,0.2857142857142857,
DLG17,A,651,22,5,11,katz,5,True,0.4727272727272727,0.16666666666666666,0.7333333333333334,0.16666666666666666,1.0,0.2857142857142857,
DLG17,A,651,22,5,11,ppr,5,True,0.5280991735537189,0.19018374522579276,0.20000000000000004,0.18487077909828334,0.5151515151515151,0.2816532022011474,
DLG17,A,651,22,5,11,RandomForest,5,True,0.4545454545454546,0.16666666666666666,0.2333333333333333,0.0,0.0,0.0,
DLG17,A,651,22,5,11,RUSBoost,5,True,0.5143250688705234,0.17761657320231175,0.6,0.10818713450292398,0.39393939393939387,0.1768707482993197,
DLG17,A,651,22,5,11,LightGBM,5,True,0.3184573002754821,0.17047563822346393,0.09999999999999999,0.02962962962962963,0.12121212121212122,0.047619047619047616,
DLG17,A,651,22,5,11,Node2Vec+MLP,5,True,0.6137741046831956,0.2407160200917513,0.26666666666666666,0.14848053181386514,0.5151515151515151,0.2187834609999176,
DLG17,B,651,28,7,3,preferential_attachment,5,False,0.43703703703703706,0.1837687004353671,0.4444444444444444,0.08104575163398693,0.2222222222222222,0.12037037037037036,
DLG17,B,651,28,7,3,l3,5,False,0.3666666666666667,0.16666666666666666,1.0,0.16666666666666666,1.0,0.2857142857142857,
DLG17,B,651,28,7,3,katz,5,False,0.3333333333333333,0.16666666666666666,1.0,0.16666666666666666,1.0,0.2857142857142857,
DLG17,B,651,28,7,3,ppr,5,False,0.38888888888888884,0.18565892168833345,0.4444444444444444,0.173202614379085,1.0,0.29523809523809524,
DLG17,B,651,28,7,3,RandomForest,5,False,0.4185185185185185,0.17037037037037037,1.0,0.1111111111111111,0.6666666666666666,0.19047619047619047,
DLG17,B,651,28,7,3,RUSBoost,5,False,0.7,0.26136363636363635,1.0,0.16666666666666666,1.0,0.2857142857142857,
DLG17,B,651,28,7,3,LightGBM,5,False,0.6666666666666666,0.2932659932659933,0.7777777777777777,0.10644257703081232,0.4444444444444444,0.16666666666666666,
DLG17,B,651,28,7,3,Node2Vec+MLP,5,False,0.47407407407407404,0.2847527472527473,0.5555555555555555,0.1819295900178253,0.8888888888888888,0.30050125313283205,
DLG17,C,651,23,6,9,preferential_attachment,5,False,0.44115226337448554,0.1790597488791538,0.2222222222222222,0.16047471620227038,0.4814814814814814,0.23223665223665224,
DLG17,C,651,23,6,9,l3,5,False,0.3666666666666667,0.16666666666666666,0.0,0.16666666666666666,1.0,0.2857142857142857,
DLG17,C,651,23,6,9,katz,5,False,0.3037037037037037,0.16666666666666666,0.0,0.16666666666666666,1.0,0.2857142857142857,
DLG17,C,651,23,6,9,ppr,5,False,0.46625514403292173,0.16007041441565342,0.0,0.16666666666666666,1.0,0.2857142857142857,
DLG17,C,651,23,6,9,RandomForest,5,False,0.3444444444444444,0.16666666666666666,0.0,0.017543859649122806,0.037037037037037035,0.023809523809523808,
DLG17,C,651,23,6,9,RUSBoost,5,False,0.19999999999999998,0.16666666666666666,0.0,0.0,0.0,0.0,
DLG17,C,651,23,6,9,LightGBM,5,False,0.17530864197530863,0.12019850368608309,0.0,0.0,0.0,0.0,
DLG17,C,651,23,6,9,Node2Vec+MLP,5,False,0.4510288065843621,0.16682950633044102,0.1111111111111111,0.09797979797979799,0.14814814814814814,0.12301587301587301,
DLG18,A,17085,930,232,532,preferential_attachment,5,True,0.5722990511994271,0.20973861252206447,0.06666666666666667,0.2321687979375504,0.2387218045112782,0.23531451636860104,
DLG18,A,17085,930,232,532,l3,5,True,0.5097123683268321,0.17114297125705646,0.0,0.3423252279635258,0.03195488721804511,0.0584223326636354,
DLG18,A,17085,930,232,532,katz,5,True,0.5228269216273768,0.17550105673728625,0.0,0.3557434386487945,0.03508771929824561,0.06379781619037943,
DLG18,A,17085,930,232,532,ppr,5,True,0.5531548561252756,0.21977926131571512,0.10000000000000002,0.27769854457060217,0.07581453634085213,0.1172916346445307,
DLG18,A,17085,930,232,532,RandomForest,5,True,0.4989363681760793,0.16632274701734062,0.0,0.10524290524290525,0.010651629072681704,0.019317617260797938,
DLG18,A,17085,930,232,532,RUSBoost,5,True,0.4407203393822903,0.1623411876515184,0.5666666666666668,0.11498324410029821,0.18421052631578946,0.1253189188268556,
DLG18,A,17085,930,232,532,LightGBM,5,True,0.6072122269960616,0.28040174033106985,0.5666666666666668,0.23488169829562258,0.37969924812030076,0.28916712927689475,
DLG18,A,17085,930,232,532,Node2Vec+MLP,5,True,0.5197881922852244,0.18453303884077696,0.2333333333333333,0.23110045882902985,0.05889724310776942,0.09393946583151185,
DLG18,B,17085,1234,308,152,preferential_attachment,5,True,0.6992079293628809,0.30212548535853934,0.16666666666666666,0.3119308668679312,0.6228070175438596,0.41146766309824684,
DLG18,B,17085,1234,308,152,l3,5,True,0.7931685710987996,0.6318785345841609,0.9666666666666667,0.7887773239543151,0.6052631578947368,0.6821740166135681,
DLG18,B,17085,1234,308,152,katz,5,True,0.7980147737765466,0.649979674310283,0.9333333333333332,0.7727612322685364,0.6096491228070176,0.678739469196023,
DLG18,B,17085,1234,308,152,ppr,5,True,0.8630222760849492,0.6680059505843898,0.6999999999999998,0.6910936867356577,0.6359649122807017,0.652281126492706,
DLG18,B,17085,1234,308,152,RandomForest,5,True,0.6991963873499539,0.41391306929522337,0.8333333333333334,0.6583226799730572,0.4451754385964912,0.5224302499515373,
DLG18,B,17085,1234,308,152,RUSBoost,5,True,0.7752943213296399,0.3671375227889772,0.9333333333333332,0.4235073529744376,0.8092105263157895,0.5392207299595022,
DLG18,B,17085,1234,308,152,LightGBM,5,True,0.46585006925207756,0.1634405085168129,0.10000000000000002,0.16666666666666666,1.0,0.2857142857142857,
DLG18,B,17085,1234,308,152,Node2Vec+MLP,5,True,0.7967047553093259,0.6234001040502353,0.7999999999999999,0.7434128800261522,0.5657894736842105,0.6324629195682818,
DLG18,C,17085,1226,307,161,preferential_attachment,5,True,0.40101847922533856,0.14234325373629989,0.20000000000000004,0.1277403333650452,0.19047619047619047,0.1483293219449406,
DLG18,C,17085,1226,307,161,l3,5,True,0.48115942028985503,0.16666666666666666,0.0,0.0,0.0,0.0,
DLG18,C,17085,1226,307,161,katz,5,True,0.4403726708074534,0.16666666666666666,0.0,0.0,0.0,0.0,
DLG18,C,17085,1226,307,161,ppr,5,True,0.37878939855715443,0.1354970759972285,0.0,0.0,0.0,0.0,
DLG18,C,17085,1226,307,161,RandomForest,5,True,0.4749482401656315,0.16666666666666666,0.0,0.0,0.0,0.0,
DLG18,C,17085,1226,307,161,RUSBoost,5,True,0.4144927536231884,0.16666666666666666,0.0,0.0,0.0,0.0,
DLG18,C,17085,1226,307,161,LightGBM,5,True,0.497095019482273,0.1703579436296222,0.0,0.16666666666666666,1.0,0.2857142857142857,
DLG18,C,17085,1226,307,161,Node2Vec+MLP,5,True,0.48535936113575867,0.16214421404021065,0.03333333333333333,0.13694852941176472,0.03312629399585921,0.054685038622862454,
